行政区域コード,公共施設大分類,公共施設小分類,名称,所在地,管理者コード,原典資料名,Lon,Lat
13116,15,15002,池袋消防署高松出張所,高松1-2-4,3,数値地図,139.63615824,35.74509899
13116,15,15002,池袋消防署長崎出張所,長崎3-7-5,3,数値地図,139.68860724,35.72860227
13116,15,15002,豊島消防署,東池袋3-19-20,3,数値地図,139.72185158,35.72978083
13116,15,15002,豊島消防署巣鴨出張所,巣鴨4-30-8,3,数値地図,139.73271418,35.73884948
13116,15,15002,豊島消防署目白出張所,目白2-10-3,3,数値地図,139.71110289,35.72015107
13117,15,15002,王子消防署,王子4-28-1,3,数値地図,139.73684617,35.76317463
13117,15,15002,王子消防署十条出張所,中十条1-7-10,3,数値地図,139.72951367,35.75818056
13117,15,15002,王子消防署東十条出張所,東十条3-6-6,3,数値地図,139.73038824,35.76638796
13117,15,15002,赤羽消防署,赤羽南1-10-4,3,数値地図,139.72313560,35.77781965
13117,15,15002,赤羽消防署志茂出張所,志茂2-34-15,3,数値地図,139.72979055,35.78058049
13117,15,15002,赤羽消防署西が丘出張所,西が丘1-48-6,3,数値地図,139.71130087,35.76806500
13117,15,15002,赤羽消防署赤羽台出張所,赤羽台2-4-41,3,数値地図,
13117,15,15002,赤羽消防署浮間出張所,浮間3-13-15,3,数値地図,139.70014003,35.78704272
13117,15,15002,滝野川消防署,西ケ原2-1-1,3,数値地図,139.74487124,35.74468236
13117,15,15002,滝野川消防署三軒家出張所,滝野川5-39-3,3,数値地図,139.72377846,35.74768994
13117,15,15002,滝野川消防署田端出張所,田端新町1-20-12,3,数値地図,139.76833946,35.73850109
13118,15,15002,荒川消防署,荒川2-1-13,3,数値地図,139.78425857,35.73518887
13118,15,15002,荒川消防署音無川出張所,西日暮里2-19-9,3,数値地図,139.77167857,35.72806350
13118,15,15002,荒川消防署汐入出張所,南千住8-2-4,3,数値地図画像,139.80702609,35.73569455
13118,15,15002,荒川消防署南千住出張所,南千住6-59-17,3,数値地図,139.79602072,35.73656323
13118,15,15002,荒川消防署日暮里出張所,東日暮里3-9-26,3,数値地図,139.78307503,35.72903057
13118,15,15002,尾久消防署,東尾久8-44-4,3,数値地図,139.76622494,35.75005220
13118,15,15002,尾久消防署下尾久出張所,東尾久3-5-4,3,数値地図,139.77374429,35.74461724
13118,15,15002,尾久消防署尾竹橋出張所,町屋6-32-5,3,数値地図,139.78608413,35.75200244
13119,15,15002,志村消防署,相生町17-1,3,数値地図,137.74668318,34.70748223
13119,15,15002,志村消防署高島平出張所,新河岸3-1-2,3,数値地図画像,
13119,15,15002,志村消防署志村坂上出張所,志村1-10-15,3,数値地図,139.69743233,35.77370834
13119,15,15002,志村消防署成増出張所,成増1-30-12,3,数値地図,139.63012135,35.77707853
13119,15,15002,志村消防署赤塚出張所,赤塚3-1-10,3,数値地図,139.64026216,35.77695379
13119,15,15002,志村消防署蓮根出張所,坂下2-32-28,3,数値地図,139.68148883,35.78433999
13119,15,15002,板橋消防署,板橋2-60-15,3,数値地図,139.71113219,35.75012270
13119,15,15002,板橋消防署小茂根出張所,小茂根2-14-10,3,数値地図画像,139.68194299,35.74912472
13119,15,15002,板橋消防署常盤台出張所,南常盤台2-5-12,3,数値地図,139.68653936,35.75854039
13120,15,15002,光が丘消防署,光が丘2-9-1,3,数値地図,139.63120809,35.75895564
13120,15,15002,光が丘消防署北町出張所,北町2-35-5,3,数値地図,139.65889702,35.76861345
13120,15,15002,石神井消防署,下石神井町5-16-8,3,数値地図,
13120,15,15002,石神井消防署関町出張所,関町北1-5-14,3,数値地図,139.57825283,35.72359709
13120,15,15002,石神井消防署石神井公園出張所,石神井町2-16-1,3,数値地図,139.60770784,35.74547040
13120,15,15002,石神井消防署大泉学園出張所,大泉学園町1-7-11,3,数値地図,139.58892831,35.75919057
13120,15,15002,石神井消防署大泉出張所,東大泉6-34-44,3,数値地図,139.58585398,35.74833341
13120,15,15002,練馬消防署,豊玉北5-1-8,3,数値地図,139.65585413,35.73730870
13120,15,15002,練馬消防署貫井出張所,貫井5-17-4,3,数値地図,139.63306692,35.74279084
13120,15,15002,練馬消防署平和台出張所,平和台4-9-3,3,数値地図画像,139.65746985,35.75640655
13121,15,15002,西新井消防署,伊興2-5-11,3,数値地図,139.77951066,35.79098653
13121,15,15002,西新井消防署上沼田出張所,江北3-40-24,3,数値地図,139.76097122,35.77592385
13121,15,15002,西新井消防署大師前出張所,栗原3-10-28,3,数値地図,139.78273584,35.77879358
13121,15,15002,西新井消防署本木出張所,本木南町24-14,3,数値地図,139.78270316,35.76384807
13121,15,15002,千住消防署,千住1-3-9,3,数値地図,
13121,15,15002,千住消防署旭町出張所,千住東2-21-7,3,数値地図,139.80934132,35.74660408
13121,15,15002,千住消防署宮城出張所,宮城1-6-5,3,数値地図,139.75319775,35.75783683
13121,15,15002,足立消防署,梅島2-1-1,3,数値地図,139.80303153,35.77497236
13121,15,15002,足立消防署綾瀬出張所,西綾瀬3-17-20,3,数値地図,139.81793905,35.76361845
13121,15,15002,足立消防署神明出張所,神明南1-13-9,3,数値地図,139.83068427,35.79014868
13121,15,15002,足立消防署大谷田出張所,東和4-23-7,3,数値地図,139.84236432,35.77549228
13121,15,15002,足立消防署淵江出張所,竹の塚7-1-18,3,数値地図,139.79747278,35.79907784
13122,15,15002,金町消防署,金町4-15-20,3,数値地図,139.86516291,35.76394669
13122,15,15002,金町消防署亀有出張所,亀有1-26-5,3,数値地図,139.84625887,35.76199412
13122,15,15002,金町消防署柴又出張所,柴又5-8-6,3,数値地図画像,139.87862905,35.75185938
13122,15,15002,金町消防署水元出張所,水元3-11-1,3,数値地図,139.86364873,35.78079705
13122,15,15002,本田消防署,東立石3-12-7,3,数値地図,139.84426307,35.73620833
13122,15,15002,本田消防署奥戸出張所,奥戸6-6-1,3,数値地図,139.86851101,35.73204255
13122,15,15002,本田消防署上平井出張所,東新小岩7-1-9,3,数値地図,139.85306851,35.72341511
13122,15,15002,本田消防署青戸出張所,青戸5-5-8,3,数値地図,139.85280880,35.75015122
13122,15,15002,本田消防署南綾瀬出張所,東堀切2-28-25,3,数値地図,139.83733247,35.75059555
13123,15,15002,葛西消防署,中葛西1-29-1,3,数値地図,139.86926069,35.66945523
13123,15,15002,葛西消防署船堀出張所,船堀6-11-17,3,数値地図,139.86728283,35.67821515
13123,15,15002,葛西消防署南葛西出張所,南葛西4-4-12,3,数値地図,139.87381116,35.64882443
13123,15,15002,江戸川消防署,中央2-9-13,3,数値地図,139.68795443,35.82280053
13123,15,15002,江戸川消防署小松川出張所,平井1-8-8,3,数値地図,139.84822287,35.70255000
13123,15,15002,江戸川消防署瑞江出張所,西瑞江3-26,3,数値地図,139.89019157,35.68605529
13123,15,15002,小岩消防署,鹿骨2-42-11,3,数値地図,139.89485957,35.70863945
13123,15,15002,小岩消防署篠崎出張所,南篠崎町5-13-1,3,数値地図,139.90912857,35.69378295
13123,15,15002,小岩消防署南小岩出張所,南小岩5-13-13,3,数値地図,139.88198517,35.72375786
13123,15,15002,小岩消防署北小岩出張所,北小岩3-1-20,3,数値地図,139.88989806,35.73752810
13201,15,15002,八王子消防署,大横町1-4,3,数値地図,139.32918200,35.66134540
13201,15,15002,八王子消防署元八王子出張所,大楽寺町366-1,3,数値地図,139.29424844,35.67387921
13201,15,15002,八王子消防署小宮出張所,石川町2099-2,3,数値地図,139.35796816,35.66858138
13201,15,15002,八王子消防署浅川出張所,東浅川町882-2,3,数値地図,139.28610311,35.64144385
13201,15,15002,八王子消防署富士森出張所,台町1-25-5,3,数値地図,139.32423838,35.64987711
13201,15,15002,八王子消防署北野出張所,北野町575-1,3,数値地図,139.35211092,35.65038334
13201,15,15002,八王子消防署由木分署,下柚木542-8,3,数値地図,139.38057323,35.62741156
13202,15,15002,立川消防署,泉町1156-1,3,数値地図,139.40621247,35.71589087
13202,15,15002,立川消防署錦町出張所,錦町3-6-18,3,数値地図,139.41739845,35.69290209
13202,15,15002,立川消防署砂川出張所,砂川町3-43-4,3,数値地図,139.39974600,35.72923645
13203,15,15002,武蔵野消防署,吉祥寺北町4-6-1,3,数値地図,139.56745147,35.71168986
13203,15,15002,武蔵野消防署吉祥寺出張所,吉祥寺東町1-1-21,3,数値地図,139.58044217,35.70752672
13203,15,15002,武蔵野消防署境出張所,境2-4-21,3,数値地図,139.54344273,35.70679548
13204,15,15002,三鷹消防署,新川6-28-14,3,数値地図,139.56616656,35.68291247
13204,15,15002,三鷹消防署下連雀出張所,下連雀4-15-28,3,数値地図,139.56146659,35.69506663
13204,15,15002,三鷹消防署大沢出張所,大沢3-9-17,3,数値地図,139.53858575,35.68377574
13204,15,15002,三鷹消防署牟礼出張所,牟礼2-6-17,3,数値地図,139.58375928,35.68850948
13205,15,15002,青梅消防署,師岡町3-2-5,3,数値地図,139.28355925,35.78894586
13205,15,15002,青梅消防署長淵出張所,長淵3-203-3,3,数値地図,139.27496877,35.77772476
13205,15,15002,青梅消防署日向和田出張所,日向和田2-309-1,3,数値地図画像,139.23606711,35.78500622
13206,15,15002,府中消防署,寿町1-5,3,数値地図,139.79174659,35.86861172
13206,15,15002,府中消防署栄町出張所,栄町3-1-4,3,数値地図,139.15816394,35.25769779
13206,15,15002,府中消防署是政出張所,是政2-12-5,3,数値地図,139.49361812,35.66070229
13206,15,15002,府中消防署白糸台出張所,白糸台1-42,3,数値地図,139.50548618,35.67078749
13206,15,15002,府中消防署分梅出張所,分梅町5-9-7,3,数値地図,139.46240677,35.66242071
13207,15,15002,昭島消防署,松原町1-14-1,3,数値地図,139.35425602,35.71423426
13207,15,15002,昭島消防署昭和出張所,玉川町3-1-2,3,数値地図,139.38416471,35.70412215
13207,15,15002,昭島消防署大神出張所,つつじが丘3-2-2,3,数値地図画像,139.37090463,35.71328746
13208,15,15002,調布消防署,下石原1-16-1,3,数値地図,139.53914511,35.65604583
13208,15,15002,調布消防署つつじヶ丘出張所,西つつじヶ丘3-8-3,3,数値地図,139.56971722,35.65736834
13208,15,15002,調布消防署国領出張所,国領町7-50-8,3,数値地図,
13208,15,15002,調布消防署深大寺出張所,深大寺東町5-25-11,3,数値地図,139.55483732,35.67382436
13209,15,15002,町田消防署,中町3-2-19,3,数値地図,139.56322140,35.70914562
13209,15,15002,町田消防署成瀬出張所,成瀬2106-6,3,数値地図,
13209,15,15002,町田消防署西町田出張所,相原町45-3,3,数値地図,
13209,15,15002,町田消防署忠生出張所,忠生3-6-1,3,数値地図,139.41919973,35.57661866
13209,15,15002,町田消防署鶴川出張所,鶴川3-2-4,3,数値地図,139.46694571,35.59002208
13209,15,15002,町田消防署南出張所,金森1700,3,数値地図,
13210,15,15002,小金井消防署,本町6-6-1,3,数値地図,139.98570299,35.70403197
13210,15,15002,小金井消防署緑町出張所,緑町2-2-42,3,数値地図,139.52155857,35.70578957
13211,15,15002,小平消防署,仲町21,3,数値地図,139.48010546,35.73076336
13211,15,15002,小平消防署花小金井出張所,花小金井6-12-1,3,数値地図,139.50776688,35.73006973
13211,15,15002,小平消防署小川出張所,小川町1-208-1,3,数値地図画像,139.44455857,35.73190664
13212,15,15002,日野消防署,神明2-14-3,3,数値地図,139.65802827,35.84835821
13212,15,15002,日野消防署高幡出張所,高幡714,3,数値地図,139.41368608,35.65933921
13212,15,15002,日野消防署豊田出張所,東平山3-1-23,3,数値地図,139.37890014,35.65466670
13213,15,15002,東村山消防署,美住町2-28-16,3,数値地図,139.45057103,35.75293214
13213,15,15002,東村山消防署秋津出張所,秋津町2-31-41,3,数値地図,139.49154744,35.77042301
13213,15,15002,東村山消防署本町出張所,本町1-1-2,3,数値地図,139.64623335,35.55364967
13214,15,15002,国分寺消防署,本多1-7-15,3,数値地図,139.48265623,35.70578292
13214,15,15002,国分寺消防署戸倉出張所,新町1-14-8,3,数値地図,137.22736588,36.73523021
13214,15,15002,国分寺消防署西元出張所,西元町1-13-31,3,数値地図,139.47018555,35.69432562
13215,15,15002,立川消防署国立出張所,富士見台3-1-2,3,数値地図,139.44098001,35.68732565
13215,15,15002,立川消防署谷保出張所,富士見台1-44-5,3,数値地図,139.45125426,35.68335140
13218,15,15002,福生消防署,福生1072,3,数値地図,139.32455453,35.74391332
13218,15,15002,福生消防署熊川出張所,熊川1297,3,数値地図,139.34163434,35.72941829
13219,15,15002,狛江消防署,和泉本町1-23-10,3,数値地図,139.57651453,35.64049556
13219,15,15002,狛江消防署猪方出張所,猪方2-5-16,3,数値地図,139.58443996,35.62718132
13220,15,15002,北多摩西部消防署,上北台1-956-1,3,数値地図,
13220,15,15002,北多摩西部消防署東大和出張所,仲原3-2-6,3,数値地図,130.46650447,33.61029455
13221,15,15002,清瀬消防署,中清戸2-850-1,3,数値地図,139.52775516,35.78416382
13221,15,15002,清瀬消防署竹丘出張所,竹丘2-7-6,3,数値地図,139.51102086,35.76519634
13222,15,15002,東久留米消防署,幸町3-4-34,3,数値地図,
13222,15,15002,東久留米消防署新川出張所,新川町2-3-11,3,数値地図,139.53877685,35.76205561
13222,15,15002,東久留米消防署前沢出張所,前沢4-6-3,3,数値地図,139.51318247,35.74310169
13223,15,15002,北多摩西部消防署三ツ木出張所,三ツ藤3-53-1,3,数値地図画像,139.37439455,35.75354962
13224,15,15002,多摩消防署,諏訪1-69,3,数値地図,139.44838688,35.63252381
13224,15,15002,多摩消防署多摩センター出張所,鶴牧1-27-1,3,数値地図,139.41816214,35.62213261
13225,15,15002,稲城消防署,東長沼2111,3,数値地図,139.50426905,35.63795935
13227,15,15002,福生消防署羽村出張所,栄町2-21-9,3,数値地図,139.31137703,35.76894614
13228,15,15002,秋川消防署,伊奈466,3,数値地図,139.25637466,35.73449292
13228,15,15002,秋川消防署秋留台出張所,秋川5-6-2,3,数値地図,139.29247423,35.73196657
13229,15,15002,西東京消防署,中町1-1-6,3,数値地図,139.64516827,35.60634856
13229,15,15002,西東京消防署西原出張所,西原町2-1-14,3,数値地図,139.53408667,35.73323942
13229,15,15002,西東京消防署田無出張所,向台町2-3-6,3,数値地図,139.54251155,35.72138544
13229,15,15002,西東京消防署保谷出張所,下保谷1-2-4,3,数値地図,139.55802857,35.74822710
13303,15,15002,福生消防署瑞穂出張所,箱根ヶ崎2353,3,数値地図,139.35440932,35.77274120
13307,15,15002,秋川消防署檜原出張所,526,3,数値地図,135.52456713,34.52042607
13308,15,15002,奥多摩消防暑,氷川952,3,数値地図,139.09263322,35.80425957
13101,16,16001,区立お茶の水小学校,猿楽町1-1-1,3,数値地図,139.76009404,35.69727989
13101,16,16001,区立九段小学校,三番町16,3,数値地図,139.74074863,35.69058289
13101,16,16001,区立麹町小学校,麹町2-8-2,3,数値地図,
13101,16,16001,区立昌平小学校,外神田3-4-7,3,数値地図,139.76979339,35.70122142
13101,16,16001,区立千代田小学校,神田司町2-16,3,数値地図,139.76839375,35.69317780
13101,16,16001,区立番町小学校,六番町8,3,数値地図,139.73401042,35.68820798
13101,16,16001,区立富士見小学校,富士見1-1-6,3,数値地図,139.74888377,35.69764621
13101,16,16001,区立和泉小学校,神田和泉町1,3,数値地図,139.77742102,35.69901632
13101,16,16001,私立暁星小学校,富士見1-1-13,4,数値地図,140.11695577,35.61222477
13101,16,16001,私立白百合学園小学校,九段北2-4-1,4,数値地図,139.74455368,35.69515749
13101,16,16001,私立雙葉小学校,六番町14-1,4,数値地図,139.73188565,35.68711361
13102,16,16001,区立久松小学校,日本橋久松町7-2,3,数値地図画像,139.78431567,35.68902873
13102,16,16001,区立京橋築地小学校,築地2-13-1,3,数値地図,139.77141358,35.66795837
